Time,LM_1_Range,LM_1_Bearing,LM_2_Range,LM_2_Bearing,LM_3_Range,LM_3_Bearing,LM_4_Range,LM_4_Bearing
51.03200128,2.494383565,-3.474117176,0.9571833055,-5.0235136205,nan,nan,nan,nan
51.06599808,2.5754329464,-3.6369583521,0.9473522647,-5.0392665606,nan,nan,nan,nan
51.099998976,2.4201412358,-3.2808000942,0.9683314929,-5.1955496248,nan,nan,nan,nan
51.133000448,2.3250927721,-3.3636932255,0.6928326533,-5.201302553,nan,nan,nan,nan
51.16600192,2.5572828817,-3.4845068046,1.0693730853,-5.1981044271,nan,nan,nan,nan
51.19999872,2.3233940577,-3.6487128405,0.9348903577,-5.1780507787,nan,nan,nan,nan
51.233000192,2.2879716612,-3.3800810344,0.7454998145,-5.0983350063,nan,nan,nan,nan
51.266001664,2.46625968,-3.6235451357,0.3735227201,-5.1137060395,3.2338847464,-4.9180922848,nan,nan
51.299998464,2.6297312977,-3.3266675035,0.5644104722,-5.0940117482,nan,nan,nan,nan
51.332999936,2.5053186367,-3.5080307665,0.529149048,-5.101677667,nan,nan,nan,nan
51.366001408,1.9981080855,-3.6423952582,0.8399379965,-5.0727417425,nan,nan,nan,nan
51.399998208,2.5008668683,-3.3916965596,0.605883121,-5.0410195875,3.4734432693,-4.9134585357,nan,nan
51.43299968,2.7621043342,-3.7178351285,0.7516980653,-4.9529784019,nan,nan,nan,nan
51.466001152,2.7296398293,-3.4642699151,1.0449524737,-5.0055837225,nan,nan,nan,nan
51.499997952,2.3158736417,-3.6844627649,0.4140011398,-5.1981112887,3.1962641513,-5.0006563693,nan,nan
51.532,2.4994870313,-3.5993031021,0.8190035111,-5.0893782369,nan,nan,nan,nan
51.566000896,2.7293494199,-3.6022576872,0.5372557386,-5.1274837019,nan,nan,nan,nan
51.600001792,2.7618078553,-3.6602964879,0.6180038957,-4.9670941245,nan,nan,nan,nan
51.632999168,2.6138356304,-3.5165691784,0.836182942,-4.9485809227,nan,nan,nan,nan
51.66600064,2.5840085883,-3.6821789458,0.6300543758,-5.0934293173,nan,nan,nan,nan
51.700001536,2.7537963139,-3.7539544413,0.4762824891,-4.9607008583,nan,nan,nan,nan
51.732998912,2.6559679212,-3.6006356589,0.8466295821,-5.1579137254,3.3753763207,-4.9462078243,nan,nan
51.766000384,2.7218083155,-3.5227576948,0.5138669229,-5.0285828708,3.2197178624,-4.9204040621,nan,nan
51.80000128,2.8760448542,-3.6091709088,0.6490367448,-5.0317224062,3.4041133169,-4.9515865133,nan,nan
51.830999808,1.8925830772,-3.6358633909,0.841302021,-4.9929914911,3.2461623236,-4.9694649235,nan,nan
51.866000128,2.5044282247,-3.6508910927,0.5209748796,-5.2200574256,nan,nan,nan,nan
51.900001024,2.5225314015,-3.6194756445,0.4272111104,-5.1339456272,nan,nan,nan,nan
51.9329984,2.7573317182,-3.7622793698,0.9026223346,-5.0919969433,3.3078444589,-5.1865367079,nan,nan
51.965999872,2.7373257081,-3.5823312999,0.7104380202,-4.8946898152,nan,nan,nan,nan
52.000000768,2.4035303743,-3.6611428421,0.5517749977,-4.8663694596,nan,nan,nan,nan
52.032998144,2.5803371102,-3.586604897,0.3509688719,-4.9818770812,3.2333047321,-5.0156102011,nan,nan
52.065999616,2.6350899658,-3.540106682,1.0357874673,-4.9435832981,nan,nan,nan,nan
52.100000512,2.2639891031,-3.5430971992,0.2873179484,-5.0666667813,nan,nan,nan,nan
52.133001984,2.4282046753,-3.6497934164,0.2527729367,-5.1564140805,nan,nan,nan,nan
52.16599936,2.8667327882,-3.6900171229,0.7612918964,-4.9686169643,3.4186692021,-4.9391670957,nan,nan
52.200000256,2.1717354551,-3.614166659,0.3708053121,-4.8086202629,nan,nan,nan,nan
52.233001728,2.4349038286,-3.757602114,0.4457922338,-5.0404960466,3.4808466482,-5.0691100071,nan,nan
52.26499968,2.8527273385,-3.7153957079,0.3773223261,-5.0357590119,nan,nan,nan,nan
52.3,2.5884762996,-3.7688850834,0.5648591077,-4.9597052729,3.4024109515,-4.9772145854,nan,nan
52.333001472,2.7031093417,-3.59387898,1.1130548975,-4.9037819995,nan,nan,nan,nan
52.365998848,2.9251949448,-3.9595862162,0.605441113,-4.8991399349,nan,nan,nan,nan
52.399999744,2.6423042275,-3.7533049267,0.4170878429,-4.9596582131,nan,nan,nan,nan
52.433001216,2.8053376008,-3.7231095547,1.0885930091,-4.8977627187,nan,nan,nan,nan
52.465998592,2.6795477762,-3.7115423023,0.5709795145,-4.7642127178,nan,nan,nan,nan
52.499999488,2.575146777,-3.7957430722,0.8104137288,-4.9973766929,nan,nan,nan,nan
52.53300096,2.8033330796,-3.8018776801,0.6010983613,-5.0488327568,3.3313014868,-5.1051323694,nan,nan
52.565998336,2.8114596749,-3.8169269752,0.3893881289,-4.9791745146,nan,nan,nan,nan
52.599999232,2.7630103035,-4.0431073051,0.5893460794,-4.8332949351,3.3715666492,-5.0437634341,nan,nan
52.633000704,2.826740253,-3.837455994,0.627324781,-5.0341470822,3.412070113,-5.1443219558,nan,nan
52.66599808,3.0453531951,-3.6864323014,0.5487069723,-4.7531981473,nan,nan,nan,nan
52.699998976,2.5170861677,-3.7834873581,0.6710227392,-5.0907029513,3.449153541,-5.04216844,nan,nan
52.733000448,2.5542769706,-3.7932208343,0.6750347731,-4.9403291904,3.3855928118,-5.2168257856,nan,nan
52.76600192,2.829593898,-3.7899942095,0.7547558941,-5.0119954092,3.4895036358,-5.144436677,nan,nan
52.79999872,2.7716732733,-3.8610054592,0.2598912019,-4.9791044565,nan,nan,nan,nan
52.832000768,2.1424585096,-3.9714937749,0.2022240694,-5.1753420645,nan,nan,nan,nan
52.866001664,2.784441757,-3.9227879158,0.9730997991,-5.0630581116,nan,nan,nan,nan
52.899998464,2.3091077409,-4.0436743368,0.4874805021,-5.1796190816,3.2077533989,-5.2256463452,nan,nan
52.932999936,2.9446504867,-4.0175973334,0.9884420479,-5.0409244995,nan,nan,nan,nan
52.965001984,2.8354228498,-4.2471036974,1.058350594,-5.0896519142,nan,nan,nan,nan
52.999998208,2.7266970743,-4.0976025573,0.6542890604,-5.2069625754,nan,nan,nan,nan
53.03299968,2.6934072205,-4.0904564979,0.5519975051,-5.2743414371,nan,nan,nan,nan
53.066001152,2.6788757176,-4.3668879689,0.9262695911,-5.1444671489,nan,nan,nan,nan
53.100002048,2.9610567588,-4.2934079832,0.5317667487,-5.5181914345,3.2906873662,-5.6066659672,nan,nan
53.132999424,2.5652000834,-4.0879608153,-0.2142415237,-5.5101082103,3.2853766581,-5.4455312795,nan,nan
53.166000896,2.9674007685,-4.3501199969,0.5494928838,-5.277675991,2.9535573595,-5.725930844,nan,nan
53.198998272,2.8495945832,-4.467682061,0.422844225,-5.5037799475,nan,nan,nan,nan
53.232999168,2.7873493332,-4.6307967346,0.3444378225,-5.5222125587,3.3891573649,-5.933565763,nan,nan
53.26600064,2.6097544866,-4.4988027913,0.5512683095,-5.5176943922,3.3137970212,-5.9084991544,nan,nan
53.300001536,2.9912767991,-4.6397247703,0.2350857483,-5.4123687872,nan,nan,nan,nan
53.333998336,2.849322713,-4.6200432003,0.4436028666,-5.4877286785,nan,nan,nan,nan
53.366000384,2.5786503192,-4.6684067946,0.3720823681,-5.5404404725,nan,nan,nan,nan
53.40000128,2.9757121364,-4.5868208837,1.0940313457,-5.6537016316,nan,nan,nan,nan
53.431999232,2.8132821983,-4.574873448,0.7639231713,-5.6977748684,nan,nan,nan,nan
53.466000128,2.478796254,-4.8764755016,0.2768545547,-5.7668706471,nan,nan,nan,nan
53.500001024,2.9501054851,-4.7308910672,0.4985795439,-5.8253243571,3.3592805934,-6.2709032777,nan,nan
53.5329984,2.804188941,-4.8193321353,0.4068644505,-5.7654316275,3.2535786345,-6.2640990589,nan,nan
53.565999872,2.5883506107,-4.7237148854,0.6449760471,-5.7376921541,3.3906861302,-6.0048215524,nan,nan
53.600000768,2.6286714341,-4.836737434,0.516196102,-5.7638315119,nan,nan,nan,nan
53.632998144,2.8195295941,-4.6265087651,0.3881563819,-5.8061284248,nan,nan,nan,nan
53.665999616,2.661773169,-4.8500052608,0.4391062832,-5.6837262487,3.3078073342,-6.3057009309,nan,nan
53.700000512,2.8040385878,-4.7692800015,0.7192116933,-5.6455034746,3.3587381775,-5.9947202186,nan,nan
53.731998464,2.9480466784,-4.9882432914,0.4460954405,-5.754882825,3.4217407196,-6.0630222438,nan,nan
53.76599936,2.9078350833,-4.7837209033,0.6293911888,-5.8015496206,3.3511752328,-6.0258032993,nan,nan
53.800000256,3.1578728922,-4.9828270968,0.5565785954,-5.623617125,3.3828772508,-6.0946688173,nan,nan
53.833001728,2.3322414698,-4.7013814327,0.2549584872,-5.6271451601,nan,nan,nan,nan
53.865999104,2.8301193106,-4.737211849,0.3464817907,-5.7153339149,3.4081460728,-6.0224528391,nan,nan
53.9,2.4726175221,-4.7900901516,0.3557550906,-5.8412981025,3.4869364162,-6.1788848222,nan,nan
53.933001472,2.8140581924,-4.8087094217,0.4001748251,-5.5347477212,3.4879438304,-6.145340073,nan,nan
53.965998848,2.5113248855,-5.0085124959,0.6662227441,-5.6488804508,3.2672368771,-6.3051657626,nan,nan
54.002998016,3.0221800541,-4.7643483188,0.1271879431,-5.5710606858,nan,nan,nan,nan
54.033001216,2.7128825783,-4.8684699755,0.3746387896,-5.7115373148,3.1746027859,-6.1804108748,nan,nan
54.065998592,2.8533776755,-4.7369372977,0.3530236275,-5.7511602773,nan,nan,nan,nan
54.099999488,2.7431753485,-4.9120424265,0.6164125182,-5.6216197974,nan,nan,nan,nan
54.13300096,3.0692385599,-4.8255897067,0.7710316998,-5.794608345,3.3262301279,-6.1598875928,nan,nan
54.165998336,2.823876239,-4.777660122,0.942368142,-5.6237574195,3.2561099597,-6.3838945942,nan,nan
54.198999808,2.698744382,-4.8944597942,0.5229136344,-5.7524883919,nan,nan,nan,nan
54.23200128,2.8698190687,-4.7575424836,0.3344874301,-5.6506522351,3.3133798706,-6.1912987822,nan,nan
54.264998656,2.9202290283,-4.7553400756,0.2756850145,-5.6793122871,3.485901091,-6.0278596582,nan,nan
54.299998976,2.8858342832,-4.7264827045,0.7607434882,-5.7589501445,nan,nan,nan,nan
54.333000448,3.1011811268,-4.5750125186,0.3942207845,-5.8426330138,3.0950330789,-6.3034104169,nan,nan
54.36600192,2.6657385025,-4.8536628376,0.2380169449,-5.7568313203,nan,nan,nan,nan
54.39999872,2.7718412382,-4.9206272455,0.4880318044,-5.5749456496,3.1954087606,-6.1954914394,nan,nan
54.433000192,2.5041924755,-4.814038765,0.7351535403,-5.7360798881,nan,nan,nan,nan
54.466001664,2.4565186658,-4.8359524779,0.4392341782,-5.6058871365,nan,nan,nan,nan
54.49899904,2.4569881985,-4.6551778435,0.0541054138,-5.6760260814,3.353998559,-6.1038217307,nan,nan
54.532999936,3.1750534442,-4.7480464396,0.4251992924,-5.8652905772,nan,nan,nan,nan
54.566001408,2.8608007585,-4.9340844784,0.3269977118,-5.7525049818,nan,nan,nan,nan
54.599998208,2.8073506121,-4.7408593369,0.2953911758,-5.6316170072,3.3968296566,-6.1070418502,nan,nan
54.63299968,2.9399633494,-4.8467619716,0.4522037675,-5.6908646193,nan,nan,nan,nan
54.666001152,2.772130766,-4.8503346888,0.5808187999,-5.6794461574,nan,nan,nan,nan
54.698998528,2.7893532192,-4.9128321525,0.5610039876,-5.7438698853,3.4489135447,-6.1238059419,nan,nan
54.732999424,2.4931078804,-4.7032469104,0.6722455902,-5.7441894674,3.2636020652,-6.1097710037,nan,nan
54.766000896,2.693468759,-4.7695775525,0.2814890422,-5.6330884755,nan,nan,nan,nan
54.80200064,2.3497192533,-4.6357695756,0.30945944,-5.8234783643,3.311828613,-6.0639803503,nan,nan
54.836001536,2.6976832102,-4.9355777805,0.4422437032,-5.6773373208,nan,nan,nan,nan
54.86600064,2.6390224191,-4.8799458773,0.3390247987,-5.6257663885,nan,nan,nan,nan
54.900001536,2.3710013966,-4.7094120736,0.760434404,-5.7612784281,3.4401452235,-6.2235125927,nan,nan
54.931999488,3.1447859332,-4.7898891759,0.4890633359,-5.7450334972,nan,nan,nan,nan
54.966000384,2.7571427308,-4.6834554693,0.4520224804,-5.6557727102,nan,nan,nan,nan
55.00000128,2.6879328337,-4.8311798593,0.6334290792,-5.6182882073,nan,nan,nan,nan
55.032998656,2.6462587426,-4.7057768822,0.6251283407,-5.6843839739,nan,nan,nan,nan
55.066000128,3.0158562553,-4.6135585892,0.588128764,-5.6776940162,nan,nan,nan,nan
55.100001024,2.7745157824,-4.6968168324,0.6659203483,-5.6732682368,3.4023599163,-5.9278165661,nan,nan
55.131998976,2.7841319235,-4.7546179929,0.3347294263,-5.6833095502,nan,nan,nan,nan
55.165999872,2.8289370867,-4.7868623541,0.3182173005,-5.8149973932,3.4206136296,-6.1288261231,nan,nan
55.200000768,2.8308716515,-5.0448631861,0.3239076031,-5.8018884771,nan,nan,nan,nan
55.232998144,3.1256769218,-4.8936996907,0.3826181281,-5.7524186383,3.3452509929,-6.1811228726,nan,nan
55.265999616,2.7108770008,-4.7202542937,0.1777380508,-5.7502826725,nan,nan,nan,nan
55.300000512,2.7464237558,-4.742988273,0.795244115,-5.7043259034,nan,nan,nan,nan
55.331998464,2.7156881991,-4.6223939563,0.2700532303,-5.7053128532,nan,nan,nan,nan
55.364000512,2.5757020528,-4.9268592427,0.7281478055,-5.7562966762,3.374738598,-5.9850227128,nan,nan
55.400000256,3.1682327977,-4.7606147074,0.6678478066,-5.7317984063,3.2682251139,-6.1608052224,nan,nan
55.433001728,2.8058063743,-4.9414661653,0.6059394145,-5.7569131042,3.2939087689,-6.1082468243,nan,nan
55.465999104,2.6104277544,-4.8957344694,0.644481237,-5.6692656784,3.234325274,-6.1423430928,nan,nan
55.5,2.945170717,-4.8724617595,0.3303245028,-5.6659660464,3.4196810541,-6.076462377,nan,nan
55.533001472,2.7295460797,-4.940342894,-0.0178799465,-5.6087189927,nan,nan,nan,nan
55.565998848,2.8093323293,-4.7312115308,0.6223730728,-5.7051082426,nan,nan,nan,nan
55.599999744,2.5278873971,-4.7536920951,0.7697685582,-5.6642711236,3.3801724239,-6.2137260903,nan,nan
55.633001216,2.5660684255,-4.7950138465,0.4725226809,-5.8348193361,3.2774612625,-6.2545998536,nan,nan
55.663999744,3.0638955806,-4.6862933735,0.7586038396,-5.6447037057,3.4990907132,-6.2485914607,nan,nan
55.699999488,2.6149734258,-4.8815467276,0.5899717301,-5.702456013,nan,nan,nan,nan
55.73300096,3.0217020708,-4.6749597431,0.1062948184,-5.5201936051,3.2168752386,-5.9471777196,nan,nan
55.765998336,2.5079195173,-4.8183920643,0.2661654074,-5.8495828679,3.3396538173,-6.0621764377,nan,nan
55.799999232,3.0030496615,-4.9436671228,0.1961919165,-5.8046770102,3.3128302446,-5.9647434292,nan,nan
55.833000704,2.6950273344,-4.7088655511,0.7516352578,-5.6774569076,nan,nan,nan,nan
55.86599808,2.7247667166,-4.892141259,0.7914834762,-5.729406114,3.4159288079,-6.0864830736,nan,nan
55.899998976,2.6736953525,-4.7277736789,0.2842999672,-5.7934111799,3.4263160706,-6.2188460933,nan,nan
55.933000448,2.7434341874,-4.751633272,0.7066349849,-5.7160535862,3.4931348812,-6.2354477911,nan,nan
55.96600192,2.6532235626,-4.892100449,0.1903726038,-5.6788488186,nan,nan,nan,nan
55.99999872,3.0549470553,-4.6648730868,0.5710465322,-5.6967745916,3.2293080433,-6.1539501143,nan,nan
56.033000192,2.9665202793,-4.7005790635,0.8317332086,-5.7097495642,3.2897486264,-5.972995794,nan,nan
56.066001664,2.6016286259,-4.7502816249,0.4721469003,-5.6795806937,nan,nan,nan,nan
56.099998464,3.3109355593,-4.7787814807,0.4929820735,-5.6179666817,3.2935777599,-6.0763138801,nan,nan
56.132999936,2.7719852882,-4.7795527327,0.2860058278,-5.7073702472,3.4134693352,-6.278109887,nan,nan
56.166001408,2.5880056955,-4.9134490083,0.664737743,-5.551217919,nan,nan,nan,nan
56.199998208,3.30163175,-4.8738785127,0.4985689289,-5.7256901825,3.2733748461,-6.2764195705,nan,nan
56.23299968,2.9439684514,-4.9654377092,0.5650980253,-5.8442112074,3.2993557075,-6.0193762699,nan,nan
56.266001152,2.8080357919,-4.7427871306,0.4269886251,-5.8643156423,3.2426763907,-6.2225928916,nan,nan
56.300002048,2.6813200572,-4.7363875746,0.5282753799,-5.7746273288,nan,nan,nan,nan
56.332999424,2.6811785138,-4.8216266901,0.5634340256,-5.6949029884,3.2408975422,-6.206712266,nan,nan
56.366000896,2.6032019398,-4.8048707796,0.1484157776,-5.7966726522,nan,nan,nan,nan
56.400001792,2.7131367828,-4.7794861392,0.5811065806,-5.6683358116,3.3495728878,-6.178878757,nan,nan
56.432999168,2.7330163302,-4.7898447661,0.6743621989,-5.7775981237,3.262373905,-5.8982640232,nan,nan
56.46600064,2.8385705619,-4.7404350894,0.5591288915,-5.7463027427,3.2302104833,-6.2399336345,nan,nan
56.500001536,2.9325220274,-4.762754496,0.2335809287,-5.8299530223,3.281670869,-6.0786861954,nan,nan
56.532998912,3.1520575964,-4.7805238202,0.5034194055,-5.7135403137,3.4327040447,-6.1381367437,nan,nan
56.566999808,2.4227695614,-4.7624560968,0.5161703281,-5.6577135836,nan,nan,nan,nan
56.60000128,2.6547893932,-4.7286592114,0.6186413365,-5.6918616333,3.3778053929,-6.1190059779,nan,nan
56.632998656,2.679030309,-4.8053381184,0.5391956362,-5.8688894908,3.2660604972,-6.0039557603,nan,nan
56.666000128,2.3824727297,-4.8621828347,0.9153856351,-5.8839625033,3.4519242364,-6.0380728985,nan,nan
56.700001024,2.7659933097,-4.6875077792,0.4573107324,-5.8191599717,3.159565244,-5.9321234029,nan,nan
56.7329984,2.851755833,-4.6613225798,0.5778318717,-5.6589185809,3.197071497,-5.9796089654,nan,nan
56.765999872,2.846363979,-4.7469879925,0.60928831,-5.6668117533,nan,nan,nan,nan
56.800000768,2.8449585338,-4.8132642027,0.2780593311,-5.8227727872,3.2829738998,-6.1180028886,nan,nan
56.832998144,2.7645038063,-4.842415288,0.3466705314,-5.7270448768,nan,nan,nan,nan
56.865999616,2.4787492605,-4.5531193349,0.3342027339,-5.8561114069,nan,nan,nan,nan
56.900000512,2.8240017251,-5.0023996675,0.7259402779,-5.7842715729,3.3322640951,-6.0854210319,nan,nan
56.933001984,2.9434490771,-4.7543091578,0.6132769685,-5.7072947609,3.2229069799,-6.0934256131,nan,nan
56.96599936,2.8752143887,-4.9396104307,0.6400262199,-5.6894997448,nan,nan,nan,nan
57.000000256,3.2443014544,-4.8146743296,0.2665810361,-5.7297749279,3.1516828407,-6.1419556254,nan,nan
57.033001728,2.7200029789,-4.8034306672,0.3475404294,-5.6615435891,3.4085248664,-6.2171292935,nan,nan
57.065999104,2.7484713874,-4.8660249337,0.5545322131,-5.6615721799,nan,nan,nan,nan
57.1,2.8326109622,-4.7818246455,0.5262891277,-5.5366738457,3.3348551792,-6.029402996,nan,nan
57.133001472,2.8534700532,-4.7631265084,0.4295932254,-5.5573993009,3.3999798434,-6.2823689461,nan,nan
57.165998848,2.5874176697,-4.7374571221,0.4749604067,-5.6340825579,3.1901767199,-6.0585816551,nan,nan
57.199999744,2.7531624541,-4.7783797997,0.815275627,-5.6862553101,3.3589780654,-6.2505742835,nan,nan
57.233001216,2.9168007758,-4.7573424297,0.2037389174,-5.6079455796,3.1082357339,-6.06594845,nan,nan
57.268001536,2.4171824883,-4.7177538341,0.3151972724,-5.7472953483,nan,nan,nan,nan
57.299999488,2.7967338587,-4.9372522584,0.246105894,-5.5764070501,3.3540011345,-6.1433669716,nan,nan
57.332001536,2.8344015895,-4.7222229281,0.4468900852,-5.6635470412,3.1816140437,-6.1335779875,nan,nan
57.365998336,2.66469973,-4.9382305844,0.5036167361,-5.6561859204,nan,nan,nan,nan
57.399999232,2.6920312259,-4.7129536381,0.7093121532,-5.7692523494,3.1361529736,-5.9746498856,nan,nan
57.433000704,2.8414873381,-4.9103538193,0.0177486031,-5.6921722581,3.3004911726,-6.063232618,nan,nan
57.46599808,3.184565306,-4.7832906978,0.6707052456,-5.7583252751,nan,nan,nan,nan
57.499998976,2.940652185,-4.8201048899,0.2923857116,-5.7583131655,2.9909096121,-6.1818367235,nan,nan
57.533000448,2.9070423013,-5.0223026669,0.4726477321,-5.8271895616,nan,nan,nan,nan
57.56600192,2.4613040392,-4.8467962162,0.731910639,-5.8785996794,nan,nan,nan,nan
57.59999872,2.6546034405,-4.7637845171,0.2217846906,-5.5815267066,3.4744092623,-6.1225933072,nan,nan
57.632000768,2.545682297,-4.8496923109,0.7307261276,-5.6292985348,nan,nan,nan,nan
57.670998784,2.7137283364,-4.7678861768,0.4362598002,-5.7669504314,nan,nan,nan,nan
57.704000256,2.8690891049,-4.8135767073,0.5249455002,-5.6389152068,3.3917801017,-6.1633415699,nan,nan
57.732999936,2.8651041552,-4.6898027183,0.6057492285,-5.7538500879,3.4978213756,-6.0367007613,nan,nan
57.766001408,2.8481828648,-4.8277857097,0.6240888009,-5.5424980072,nan,nan,nan,nan
57.799998208,2.8493031017,-4.7098347238,0.3052067439,-5.913805467,nan,nan,nan,nan
57.83299968,2.8926145087,-4.6336852536,0.5622370758,-5.7869030369,3.401328136,-6.0483683149,nan,nan
57.866001152,2.7336238494,-4.8497755604,0.5409922863,-5.7580454041,3.4108975782,-6.2151081686,nan,nan
57.899997952,2.6592957639,-4.7092722309,0.6809205829,-5.5991053162,nan,nan,nan,nan
57.932999424,2.7855282932,-4.7084738387,0.611770438,-5.6985982731,3.3014246259,-6.2644795317,nan,nan
57.966000896,2.3965868815,-4.7552920856,0.6096650245,-5.7768287472,nan,nan,nan,nan
58.000001792,2.9696482358,-4.6686203168,0.6925758712,-5.7100391563,3.3461679493,-6.0111473794,nan,nan
58.032999168,2.4712490679,-4.8013895499,0.4899718954,-5.7327722465,3.424269093,-6.1856017044,nan,nan
58.06600064,2.5892626626,-4.7438595757,0.4305853396,-5.7404552728,nan,nan,nan,nan
58.10100096,2.6695207408,-4.7262214878,0.0259672069,-5.6515685887,3.1945970108,-6.1624040345,nan,nan
58.132998912,2.8449987869,-4.9124174049,0.1562657322,-5.5776973312,3.2586104558,-6.1563858921,nan,nan
58.166000384,2.9630494294,-4.6260838108,0.553166779,-5.6274123518,2.993602833,-6.1252482019,nan,nan
58.20000128,2.7274657046,-4.7173492299,0.7145025815,-5.3925364409,nan,nan,nan,nan
58.232998656,2.9451395146,-4.9152151205,0.3518810388,-5.7891824441,3.4322722905,-6.070562414,nan,nan
58.266000128,2.8585083355,-4.7382820118,0.4565310473,-5.7345394267,3.4274460552,-6.1552874533,nan,nan
58.300001024,2.2071803342,-4.7236519041,0.8628161123,-5.7160203837,3.3757772427,-5.9207521789,nan,nan
58.3329984,2.7165389487,-4.6851120852,0.5068943689,-5.5123536556,nan,nan,nan,nan
58.365999872,2.7629138961,-4.7846720517,0.6606419127,-5.6804396757,3.1512687831,-6.1659240002,nan,nan
58.400000768,3.00018521,-4.8845715664,0.517230257,-5.7205974835,3.3825980937,-6.1885696698,nan,nan
58.43199872,2.9472917271,-4.6798676339,0.4707506568,-5.5492350837,3.1385562486,-6.1495603723,nan,nan
58.465999616,2.6649997758,-4.9199978293,0.3074761001,-5.6928162264,nan,nan,nan,nan
58.500000512,2.6089209085,-4.60395025,0.5802102742,-5.5831746946,nan,nan,nan,nan
58.533001984,2.7297129985,-4.6144916902,0.2480157978,-5.7233431553,nan,nan,nan,nan
58.56599936,2.9784274633,-4.7177438303,0.4183750682,-5.6253751116,nan,nan,nan,nan
58.600000256,3.0996636237,-4.8190430465,0.6306261479,-5.5334112591,3.2643107949,-5.9931068336,nan,nan
58.633001728,2.8899643881,-4.8090577413,0.3443106612,-5.7545838999,3.3928799745,-6.1731522099,nan,nan
58.665999104,2.4457701048,-4.6693700531,0.4385715022,-5.754032387,nan,nan,nan,nan
58.7,2.8754647838,-4.7004223187,0.4737710859,-5.7853786535,nan,nan,nan,nan
58.732002048,2.5633625507,-4.8890011059,0.7854480566,-5.7054689462,3.2251154961,-6.1843234252,nan,nan
58.765998848,2.4485120044,-4.737547092,0.3989059818,-5.5767608639,nan,nan,nan,nan
58.799999744,2.5631503657,-4.8067097476,0.4748057555,-5.7094247379,3.4410908276,-6.1941458921,nan,nan
58.833001216,2.7652831962,-5.0889489588,0.4340731712,-5.8770242449,3.381740179,-6.1671910861,nan,nan
58.865998592,2.929583601,-4.7099544413,0.4049819183,-5.8404877115,3.254201557,-6.1862883,nan,nan
58.900998912,2.4718964894,-4.9228291214,0.5110176873,-5.687569438,nan,nan,nan,nan
58.93300096,2.6935297386,-4.7479200894,0.6938359967,-5.6117900957,3.3726855268,-6.1911024595,nan,nan
58.965998336,2.3318661408,-4.6471720546,0.3774997138,-5.7674757375,nan,nan,nan,nan
58.999999232,2.5769736548,-4.8675047604,0.3986963009,-5.5280902893,3.3436789029,-6.1583160252,nan,nan
59.033000704,3.0938089862,-4.9112199045,0.4932831155,-5.6645450623,nan,nan,nan,nan
59.06599808,2.5798341434,-4.8299249518,0.4460764492,-5.7180703903,3.067653471,-6.0315606117,nan,nan
59.099998976,2.5507215996,-4.8354984758,0.3866456757,-5.6892174226,3.388673931,-6.2533775837,nan,nan
59.133000448,2.6277025914,-4.8128936225,0.0067590735,-5.5981659814,nan,nan,nan,nan
59.16600192,3.0965077495,-4.7029007602,0.6866769496,-5.6779861065,3.4592687678,-6.0612891526,nan,nan
59.19999872,2.8842359617,-4.9689326924,0.3954260399,-5.5884059271,nan,nan,nan,nan
59.233000192,2.8930312256,-4.8478304549,0.8274661749,-5.7914096353,3.3888996451,-6.2577742033,nan,nan
59.266001664,2.627841788,-4.793274088,0.5616684971,-5.8005087116,3.3442656387,-5.9502476298,nan,nan
59.29899904,2.8638568202,-4.8732441861,0.0502063459,-5.7093705219,nan,nan,nan,nan
59.332999936,3.0428257935,-4.7183982542,0.5000709266,-5.6981424946,3.3443538326,-6.2152469518,nan,nan
59.366001408,2.6511719413,-4.6977584382,0.737573501,-5.6911420693,3.4286787784,-6.2635635264,nan,nan
59.398998784,2.7279818688,-4.7364689173,0.3775087961,-5.7592737522,3.2796753441,-6.200811744,nan,nan
59.43299968,2.9441826465,-4.9154357789,0.305458933,-5.8181341575,nan,nan,nan,nan
59.466001152,2.8515626333,-4.8398909961,0.176070825,-5.6330121164,3.2521572852,-6.2157112561,nan,nan
59.500002048,2.9489078908,-4.7344612217,0.3702387111,-5.7072450198,nan,nan,nan,nan
59.532999424,2.8592717275,-4.8668141752,0.7335066789,-5.871527535,3.3132633701,-6.2247731306,nan,nan
59.566000896,3.1874949408,-4.7052098114,0.4471859128,-5.7610666429,3.3874837152,-6.0672751736,nan,nan
59.600001792,2.7792685733,-4.8823138087,0.5803954697,-5.677333945,3.3048418207,-6.1657418141,nan,nan
59.634998016,2.8470672635,-4.7917172828,0.8391918295,-5.6826466269,nan,nan,nan,nan
59.667000064,2.9319519586,-4.746033741,0.0620478213,-5.7538900689,nan,nan,nan,nan
59.700001536,2.9489030944,-4.6392908677,0.9572758132,-5.8937533286,nan,nan,nan,nan
59.732998912,2.8176873002,-4.8506904429,0.6082367664,-5.8279228037,nan,nan,nan,nan
59.766000384,2.5873428477,-4.8930812947,0.6199959883,-5.8633248108,nan,nan,nan,nan
59.80000128,2.8600305197,-4.5823334597,0.0701461323,-5.7369230879,3.2969525653,-6.1086422974,nan,nan
59.832998656,3.0902763136,-4.7922099157,0.7796194278,-5.548588381,nan,nan,nan,nan
59.866999552,3.0736066711,-4.81400698,0.6806693004,-5.7500974972,3.1511953127,-6.2222183271,nan,nan
