Time,X,Y,Theta,Linear Velocity,Angular Velocity
6.7,-1.9651555683,-0.4999992349,5.40364391618161E-05,0.0300052576,1.22921464935644E-05
6.732999936,-1.9641653967,-0.4999992058,5.44420792094063E-05,0.0300052594,1.23429108498385E-05
6.765999872,-1.963175225,-0.4999991763,5.48493944775047E-05,0.0300052613,0.000012394
6.799999744,-1.9621550499,-0.4999991457,5.5270788083537E-05,0.0300052632,1.24469115689863E-05
6.833000192,-1.9611648628,-0.4999991157,5.56815417415299E-05,0.0300052632,1.24986054288456E-05
6.866000128,-1.960174691,-0.4999990854,0.000056094,0.030005265,1.25506121548824E-05
6.9,-1.9591545158,-0.4999990539,5.65207141275587E-05,0.0300052669,1.26045242723194E-05
6.932999936,-1.9581643439,-0.499999023,5.69366626218557E-05,0.0300052688,1.26571731016156E-05
6.965999872,-1.9571741719,-0.4999989919,5.73543485241499E-05,0.0350054167,9.7540951173869E-06
7.000000256,-1.9559839743,-0.499998954,0.000057686,0.0400053971,1.08951380752842E-05
7.033000192,-1.9546637988,-0.4999989115,5.80455303629091E-05,0.0400053114,1.44078121593338E-05
7.066000128,-1.9533436261,-0.4999988686,0.000058521,0.0400053188,0.000014736
7.1,-1.9519834503,-0.4999988238,0.000059022,0.0400053225,1.48442186400644E-05
7.132999936,-1.9506632773,-0.4999987798,5.95118688471321E-05,0.0400053225,1.49337456605281E-05
7.165999872,-1.9493431041,-0.4999987354,6.00046814981699E-05,0.0400053263,1.50228888742276E-05
7.198999808,-1.9480229309,-0.4999986905,6.05004358695545E-05,0.04000533,1.51154654304264E-05
7.233000192,-1.9466627343,-0.4999986437,6.10143674985277E-05,0.0400053337,1.52060538312071E-05
7.266000128,-1.9453425609,-0.4999985978,6.15161663017701E-05,0.0400053337,1.52973771037068E-05
7.3,-1.9439823846,-0.49999855,6.20362751652318E-05,0.0400053374,1.53922446770594E-05
7.333999872,-1.9426222083,-0.4999985016,6.25596095140445E-05,0.0400053412,1.54850822582375E-05
7.365999872,-1.9413420374,-0.4999984557,6.30551321463082E-05,0.0400053449,1.55786747200182E-05
7.400000256,-1.9399818403,-0.4999984063,6.35848130689999E-05,0.0400053449,1.56759015226271E-05
7.433000192,-1.9386616665,-0.4999983578,6.41021168159888E-05,0.0400053486,0.000015771
7.466000128,-1.9373414926,-0.4999983089,6.46225599507009E-05,0.0400053523,1.58669081429252E-05
7.499000064,-1.9360213185,-0.4999982594,6.51461669039353E-05,0.0400053561,1.59664523380343E-05
7.532,-1.9347011443,-0.4999982093,6.56730588092375E-05,0.0400053598,1.60638646775624E-05
7.565999872,-1.9333409672,-0.4999981572,6.62192281520999E-05,0.0450055115,1.33513340188074E-05
7.599999744,-1.9318107855,-0.4999980979,6.66731717997686E-05,0.0450053811,1.71431129274424E-05
7.631999744,-1.9303706134,-0.4999980414,6.72217514134468E-05,0.050005544,1.47015789480065E-05
