Time,Range,Bearing,Range,Bearing,Range,Bearing,Range,Bearing
59.766000384,1.1432454051,-8.3869225185,4.3706705223,-6.2874559876,nan,nan,3.0308804845,-4.2762335654
59.80000128,0.6164829462,-8.5308690114,nan,nan,nan,nan,2.8113804346,-4.3769343867
59.832998656,0.6849964724,-8.3967656908,nan,nan,nan,nan,3.1530319385,-4.4220214144
59.866999552,1.248930239,-8.3663196281,nan,nan,nan,nan,2.7154723999,-4.406528473
59.900001024,0.578007644,-8.5238584795,nan,nan,nan,nan,2.633421972,-4.4468400844
59.9329984,0.9866738975,-8.2895977631,3.7789106426,-6.4055242806,nan,nan,2.5004119373,-4.5064675896
59.964001024,1.1746851974,-8.5688114932,nan,nan,nan,nan,2.9980682906,-4.5935483955
60.000000768,1.4592634095,-8.4975577888,4.300313234,-6.3226300244,nan,nan,2.685086522,-4.5244203078
60.032998144,1.0351590796,-8.4289223902,nan,nan,nan,nan,3.1769744899,-4.3689290079
60.065999616,0.8561046989,-8.3583797767,nan,nan,nan,nan,2.8772512002,-4.4317260189
60.100000512,1.3649758773,-8.3767227618,nan,nan,nan,nan,2.2521617912,-4.4057274426
60.136000256,1.011590246,-8.4925265633,4.1999357408,-6.4317016794,nan,nan,3.0462544796,-4.3654590416
60.16599936,1.2902262933,-8.3696642516,3.891940715,-6.3561620526,nan,nan,2.9607305136,-4.4997273917
60.200000256,1.5863768916,-8.5884366153,nan,nan,nan,nan,2.8677346268,-4.4110165521
60.233001728,1.2928367697,-8.3209758152,4.1988622232,-6.2799578982,nan,nan,3.0128208379,-4.4905836183
60.265999104,1.1184570979,-8.2331526288,4.3360847066,-6.4654691649,nan,nan,2.8219600071,-4.5472435853
60.305001216,0.8522322971,-8.2917396527,4.252650087,-6.2774048545,nan,nan,3.0663769801,-4.3782695239
60.333001472,0.5386650632,-8.4164391924,4.2053341906,-6.2777968706,nan,nan,2.7265858823,-4.49401905
60.365998848,0.4477391906,-8.1247346882,4.4547578468,-6.5895630263,nan,nan,2.637877556,-4.3937676403
60.401998592,0.6246606255,-8.3142252423,4.1650103998,-6.2739181582,nan,nan,2.7537145575,-4.4823931831
60.433001216,1.0733052518,-8.4281592791,nan,nan,nan,nan,2.6960472434,-4.5143374415
60.465998592,0.780373956,-8.4647775183,4.4283104518,-6.2356006247,nan,nan,2.8211325599,-4.4746784302
60.499999488,0.8607471708,-8.3754951117,nan,nan,nan,nan,2.7989975025,-4.4140441018
60.53300096,0.9427680744,-8.3883844744,4.297485842,-6.3869950867,nan,nan,3.1905265321,-4.3723494591
60.565998336,0.7537920372,-8.2799066205,4.1080573848,-6.2326257551,nan,nan,2.7044740439,-4.3433889245
60.599999232,1.117063425,-8.5168462485,nan,nan,nan,nan,2.8899120212,-4.4120482369
60.633000704,0.5064333275,-8.4265360862,4.2956810379,-6.490781858,nan,nan,2.7910646294,-4.3776948092
60.6670016,1.0294675721,-8.4690120299,nan,nan,nan,nan,3.0469161362,-4.4070227274
60.699998976,0.5110168225,-8.4008152065,nan,nan,nan,nan,2.6235548049,-4.3107927451
60.733000448,1.0349080866,-8.4959878851,nan,nan,nan,nan,3.0284898486,-4.6169548944
60.76600192,0.9162104583,-8.3474567363,4.1848298173,-6.3448616658,nan,nan,3.2463535466,-4.4225792306
60.79999872,0.6830263593,-8.2303904558,nan,nan,nan,nan,2.7112639937,-4.4545488258
60.833000192,0.6640505324,-8.3992019747,nan,nan,nan,nan,2.7682535546,-4.5031965613
60.866001664,0.7094070138,-8.3837384125,4.3656597257,-6.4233116421,nan,nan,2.0655941284,-4.4724914688
60.899998464,0.9429981402,-8.6008433179,nan,nan,nan,nan,2.8205634674,-4.5212599854
60.932999936,1.6243586347,-8.4358979445,4.4931651348,-6.6421591687,nan,nan,3.5058814682,-4.2635166875
60.966001408,1.3023053119,-8.2424669484,nan,nan,nan,nan,2.3685985784,-4.5704095157
60.999998208,0.8450011883,-8.3134821913,4.1573379201,-6.3070717435,nan,nan,2.5466592495,-4.2689753225
61.03299968,0.932181024,-8.3430865059,nan,nan,nan,nan,2.9864567907,-4.5613912623
61.066001152,0.2923088016,-8.5078669211,4.1510811602,-6.5124588407,nan,nan,2.4499975512,-4.3323584516
61.099997952,1.0624455744,-8.4362318555,nan,nan,nan,nan,3.1054100352,-4.339858101
61.132999424,0.6691302621,-8.4879976065,4.1739564082,-6.206034531,nan,nan,3.2568710036,-4.5142872006
61.162998528,1.1834050343,-8.3381209221,nan,nan,nan,nan,2.8945994249,-4.5111426493
61.200001792,0.5136434338,-8.3045666037,nan,nan,nan,nan,2.6132515307,-4.3891449223
61.232999168,0.6709209939,-8.3355428068,nan,nan,nan,nan,2.8287685988,-4.4227928272
61.26600064,1.3752163411,-8.4048497412,4.4664720232,-6.4269778343,nan,nan,2.8301637183,-4.3315823246
61.300001536,1.1981345185,-8.4614118974,4.2000357147,-6.4081861709,nan,nan,2.9222770694,-4.6925191425
61.332998912,1.1751223172,-8.420897445,4.4947066949,-6.3467790013,nan,nan,2.4075798711,-4.4604133609
61.366000384,1.1207274972,-8.3672722202,nan,nan,nan,nan,2.5609467683,-4.2431435966
61.40000128,1.1869856289,-8.3622743292,4.4999089029,-6.3377935371,nan,nan,2.9444808546,-4.4994670529
61.432998656,0.7647586301,-8.3148746938,3.8255548223,-6.552310751,nan,nan,2.8462138792,-4.4225110857
61.466000128,1.100142027,-8.3127294546,4.3667781446,-6.3968147108,nan,nan,2.3908037068,-4.2905732844
61.500001024,0.8487493551,-8.4746771951,nan,nan,nan,nan,2.8324402548,-4.489301592
61.53400192,1.2557902868,-8.3444432278,3.9230518911,-6.1935212687,nan,nan,2.8365530116,-4.4127469289
61.565999872,1.173733449,-8.5313263762,4.4065573002,-6.2266772675,nan,nan,2.8077793025,-4.6441080368
61.600000768,0.9986096193,-8.4260463898,nan,nan,nan,nan,2.6653129618,-4.4676246009
61.63199872,0.424143583,-8.3682388915,nan,nan,nan,nan,2.4305275434,-4.5442468319
61.665999616,0.9098870285,-8.4932562404,4.0486610309,-6.2355063735,nan,nan,2.8916233884,-4.4179510857
61.700000512,1.1236782619,-8.4569617313,nan,nan,nan,nan,2.8727310136,-4.4333442724
61.733001984,0.5219468225,-8.3574841524,4.2277645868,-6.5238434233,nan,nan,3.2795988577,-4.3069805578
61.76599936,0.7012997325,-8.3456647166,nan,nan,nan,nan,2.810020238,-4.2318396494
61.800000256,0.8615950045,-8.4703905667,4.1715529666,-6.5711827363,nan,nan,3.1985188592,-4.384724412
61.833001728,0.9984265089,-8.3685104058,nan,nan,nan,nan,3.2201053073,-4.2347066683
61.865999104,0.6781620083,-8.4603114682,nan,nan,nan,nan,2.6381195823,-4.312532542
61.9,0.8767005689,-8.3602880076,4.262577622,-6.3403900114,nan,nan,2.8229347836,-4.3479162153
61.932002048,0.7932450979,-8.510942316,4.1542291686,-6.4000094365,nan,nan,2.5598866019,-4.4786026759
61.965998848,0.9894872541,-8.4676928175,4.2883155547,-6.2771385704,nan,nan,3.3108231111,-4.470474583
61.999999744,1.0110161076,-8.3977219955,nan,nan,nan,nan,3.1758149555,-4.4191405393
62.033001216,0.4724578171,-8.4350151391,nan,nan,nan,nan,3.0663235646,-4.4218181568
62.065998592,0.5304551266,-8.4821625987,nan,nan,nan,nan,3.0914157561,-4.4241451795
62.099999488,0.9998636041,-8.4361626492,4.3672870473,-6.308513168,nan,nan,2.8662297097,-4.4357041972
62.13300096,0.8062504023,-8.6280777419,nan,nan,nan,nan,2.8249001122,-4.3448807526
62.165998336,1.3469853179,-8.320973208,nan,nan,nan,nan,3.035196963,-4.3901911906
62.200998656,1.1325798321,-8.2720028554,4.1083347969,-6.2457900011,nan,nan,2.8349174961,-4.3272650275
62.233000704,0.8435504474,-8.4607963655,4.2077275478,-6.4151734154,nan,nan,2.7286494117,-4.3712609739
62.26599808,0.3567324458,-8.4547628378,nan,nan,nan,nan,3.1236490037,-4.4346721194
62.299998976,1.3768196673,-8.4022764749,nan,nan,nan,nan,2.9377126747,-4.3771983405
62.333000448,0.7600008932,-8.2277854361,4.2987044065,-6.4092274924,nan,nan,2.4759338186,-4.3838852681
62.36600192,0.8363403634,-8.3741352567,nan,nan,nan,nan,2.8303965981,-4.4749694664
62.39999872,1.4213621815,-8.3493820667,4.094110731,-6.5154288079,nan,nan,2.8379787842,-4.392320943
62.433000192,1.1796652591,-8.5589906422,nan,nan,nan,nan,2.8669981798,-4.3794008704
62.466001664,0.2445309798,-8.3625901915,3.8657291972,-6.4908158389,nan,nan,2.4090469828,-4.4605146808
62.499998464,0.814241878,-8.5293390467,4.0744177091,-6.3753868811,nan,nan,3.0833045768,-4.3460898561
62.532999936,0.8630700694,-8.1697767161,4.2645761137,-6.3682936157,nan,nan,2.8830661919,-4.3686516595
62.566001408,0.8017260123,-8.6301388872,4.0573706277,-6.430347538,nan,nan,2.7309134086,-4.4549229004
62.599998208,0.8147275276,-8.5459657508,3.9769172355,-6.4091758278,4.3249839663,-5.6911269552,3.0894896865,-4.4824644341
62.63299968,1.339452477,-8.4581315631,nan,nan,nan,nan,2.9207966501,-4.407005147
62.666001152,0.7322054209,-8.6144887727,nan,nan,nan,nan,2.7322887609,-4.3299344674
62.69699968,1.0827365117,-8.4598835724,3.9957376161,-6.5086058215,nan,nan,2.6596306399,-4.4355470101
62.732999424,0.7252854147,-8.4045036358,4.1273143504,-6.4880052879,nan,nan,2.509227328,-4.2526278164
62.766000896,1.208117467,-8.3845224867,4.3138593606,-6.4256453333,nan,nan,2.6956338757,-4.5558257815
62.800001792,0.9778226235,-8.4208515504,4.4831921924,-6.3762985241,nan,nan,2.7692346468,-4.4191751594
62.832999168,1.1385634624,-8.4201617382,4.3056194145,-6.5581019491,nan,nan,2.5490250291,-4.5016101541
62.86600064,0.8988909281,-8.4483346446,4.4085947358,-6.2677372957,nan,nan,2.5338498203,-4.3295534719
62.900001536,1.0077606963,-8.460642723,nan,nan,nan,nan,3.1484029879,-4.3580924274
62.932998912,1.0814908791,-8.4812463718,4.0815935546,-6.3875565163,nan,nan,2.2228503026,-4.2438663319
62.966000384,0.5893470523,-8.3924030363,4.4901851164,-6.5001051972,nan,nan,2.6217610424,-4.3113945598
63.00000128,0.4826481532,-8.5215648594,4.3871276162,-6.2294116175,nan,nan,2.9398922641,-4.3577042803
63.032998656,0.778551822,-8.5291495072,4.4216253876,-6.2811221691,nan,nan,2.7434832968,-4.4038290086
63.066000128,0.8082597182,-8.4117389113,nan,nan,nan,nan,2.7455899625,-4.4991514443
63.100001024,0.7705299611,-8.3409305189,nan,nan,nan,nan,2.9277610342,-4.5662968137
63.1329984,0.3710089932,-8.3250215398,4.1402625948,-6.4230632657,nan,nan,2.7481841517,-4.4077663148
63.165999872,1.2122598538,-8.3471336769,nan,nan,nan,nan,2.5471244863,-4.4650391557
63.200000768,0.6812118902,-8.4079195833,4.200223759,-6.3787062729,nan,nan,2.8740291597,-4.3601477007
63.234001664,1.1207343424,-8.4246980274,4.4274723354,-6.3753594714,nan,nan,2.6021307363,-4.3588602305
63.265999616,1.2054073111,-8.3657671668,3.9383289746,-6.2288352191,nan,nan,2.6535510868,-4.6119892088
63.300000512,0.6845839434,-8.3981197828,nan,nan,nan,nan,2.1933570074,-4.4098733398
63.333001984,1.0240527983,-8.3318815758,nan,nan,nan,nan,2.9134278223,-4.3968075173
63.36599936,0.3573674019,-8.2305211863,nan,nan,nan,nan,2.8742577055,-4.3423203845
63.400000256,0.8296253997,-8.367740321,4.4164421352,-6.3111831102,nan,nan,2.9052408795,-4.2873203406
63.433001728,0.7649684529,-8.4694637715,4.427155241,-6.3626516715,nan,nan,3.3245555214,-4.3706972842
63.465999104,1.5216332788,-8.3867566174,4.463482682,-6.3809765034,nan,nan,2.3966585443,-4.4826763029
63.5,1.5147752779,-8.3626207592,4.4281080646,-6.2368693247,nan,nan,3.1533941818,-4.3032687159
63.533001472,0.7792795351,-8.3395904204,3.9245250831,-6.3863951071,nan,nan,2.6849673634,-4.5257926123
63.565998848,0.9098564454,-8.2328341707,4.2889989346,-6.4003098999,nan,nan,3.5049639822,-4.3602359054
63.599999744,0.7774506387,-8.4396663728,4.4075269531,-6.4517683732,nan,nan,2.01174454,-4.4173265266
63.633001216,1.1002637176,-8.5051149983,4.3577903139,-6.297234083,nan,nan,2.8585454831,-4.448268922
63.665998592,1.3417402875,-8.372658559,nan,nan,nan,nan,3.20173302,-4.3429489356
63.699000064,1.100555371,-8.3805650785,4.2816733006,-6.3935491318,nan,nan,3.2296329116,-4.4936466611
63.73300096,1.0247789428,-8.5036914948,4.4777327432,-6.5001460237,nan,nan,2.6764898675,-4.2300522031
63.765998336,0.6334191238,-8.4401418592,nan,nan,nan,nan,2.413214818,-4.3569822559
63.805000448,0.8497841888,-8.1457211794,4.096452586,-6.5269048529,nan,nan,2.9761680413,-4.4333784083
63.833000704,0.9823718824,-8.3879154535,4.2853961057,-6.3600203232,nan,nan,2.8170828443,-4.2757371197
63.86599808,0.4995734512,-8.4127314143,4.3836654396,-6.397893011,nan,nan,3.0731413875,-4.5107307923
63.899998976,1.5308330581,-8.5461537588,4.2777141104,-6.518119451,nan,nan,2.4914691105,-4.4797845689
63.933999872,1.0542734028,-8.4579108151,nan,nan,nan,nan,2.8159338467,-4.2283389956
63.96600192,1.0442993664,-8.3576723787,4.3922449586,-6.5269675868,nan,nan,2.8842857596,-4.4466053833
63.99999872,0.9630300612,-8.4229658973,nan,nan,nan,nan,2.8188587291,-4.4978889618
64.033000192,1.2523859557,-8.4158043621,nan,nan,nan,nan,2.6022935965,-4.4820881971
64.066001664,0.410594116,-8.4157677459,nan,nan,nan,nan,2.7838050039,-4.3927851072
64.099998464,0.9439692781,-8.5385453565,nan,nan,nan,nan,3.3071673043,-4.4987164236
64.132999936,1.176661794,-8.495315864,4.4001717038,-6.3285582901,nan,nan,3.0122438839,-4.4658209068
64.166001408,1.3695508181,-8.3258611933,nan,nan,nan,nan,2.9648514703,-4.4176742946
64.199998208,1.5115780133,-8.328434612,nan,nan,nan,nan,2.7360208664,-4.4531547148
64.23299968,1.2611635221,-8.4558702769,nan,nan,nan,nan,2.1952095779,-4.4761669945
64.266001152,0.781270089,-8.249581602,4.1989071499,-6.2750147654,nan,nan,2.3970961815,-4.3421787185
64.299997952,1.0919367809,-8.5481179466,4.182116858,-6.2734255487,nan,nan,2.4810446914,-4.4865056694
64.332999424,1.3633831076,-8.4352737221,nan,nan,nan,nan,2.0832225289,-4.323083359
64.366000896,1.3473968568,-8.3295579757,4.302640983,-6.251545817,nan,nan,2.1641470298,-4.2969269402
64.400001792,0.6774574834,-8.4513715637,nan,nan,nan,nan,3.2205675151,-4.6027754746
64.432999168,0.6834392075,-8.5228264154,nan,nan,nan,nan,2.6365686538,-4.4594045993
64.46600064,0.9682314764,-8.551916791,4.0469240434,-6.1267777963,nan,nan,3.1741597555,-4.3337386175
64.500001536,0.6979398128,-8.4535086691,3.966064369,-6.2961971875,nan,nan,2.1906715515,-4.3210813306
64.532998912,0.8967403127,-8.5219074139,3.9351361446,-6.4735848521,nan,nan,2.8909357336,-4.3369587766
64.566000384,1.1535839381,-8.3562073754,nan,nan,nan,nan,2.2570107698,-4.5096517976
64.60000128,0.7492930931,-8.4609413527,nan,nan,nan,nan,3.06653297,-4.5173709611
64.632998656,0.7416932922,-8.3260602466,4.3623718106,-6.2690889505,nan,nan,3.08548505,-4.4633504569
64.666000128,1.4863767199,-8.3619639009,nan,nan,nan,nan,2.5285881598,-4.4018929918
64.700001024,0.7537624609,-8.445663887,nan,nan,nan,nan,2.7968034268,-4.4099692186
64.7329984,0.7856182106,-8.3964012908,nan,nan,nan,nan,3.1195749543,-4.4512244672
64.765999872,0.4451939345,-8.4931679616,nan,nan,nan,nan,2.635466633,-4.3261719247
64.800000768,0.9756607405,-8.5559965372,nan,nan,nan,nan,2.4447015408,-4.3301700972
64.834001664,1.1852059478,-8.3027504912,nan,nan,nan,nan,3.0208524726,-4.4061934796
64.865999616,0.9593759482,-8.4100272551,nan,nan,nan,nan,2.9092151383,-4.3930316834
64.900000512,0.8433428448,-8.4263535087,nan,nan,nan,nan,3.0968454345,-4.4915263757
64.933001984,0.8552944891,-8.3542610762,nan,nan,nan,nan,3.2419227031,-4.4720459138
64.96599936,0.3830925216,-8.3095776346,nan,nan,nan,nan,2.8349789824,-4.3667814362
65.000000256,0.4146104862,-8.3252393424,nan,nan,nan,nan,3.1036026441,-4.3850969223
65.033001728,1.0222409827,-8.4460913138,nan,nan,nan,nan,2.9957330687,-4.4838146785
65.065999104,1.2146836909,-8.6061589589,nan,nan,nan,nan,2.9898393309,-4.5868947542
65.1,0.8536310846,-8.5222762119,nan,nan,nan,nan,2.5987747793,-4.6005532499
65.133001472,1.0157592597,-8.4366518463,nan,nan,nan,nan,2.599220263,-4.4897981185
65.165998848,1.099746038,-8.4065057916,4.4315678334,-6.3920760766,nan,nan,3.0173023797,-4.3918033322
65.199999744,0.8307756064,-8.5259948638,4.2730824146,-6.1294524928,nan,nan,2.7437613784,-4.4143227818
65.233001216,1.1249642107,-8.3895196917,nan,nan,nan,nan,2.6623062781,-4.3633206226
65.265998592,0.7133247891,-8.5915442885,4.4507858689,-6.4310670289,nan,nan,3.184357742,-4.6174871733
65.299999488,1.3463974097,-8.4708181231,nan,nan,nan,nan,3.0348472142,-4.4391372238
65.33300096,0.8166419698,-8.5203884969,nan,nan,nan,nan,2.8640055887,-4.2946442854
65.365998336,0.4464801386,-8.2292748395,4.4437250999,-6.3548104892,nan,nan,2.7875439348,-4.2683623307
65.399999232,0.370542085,-8.4209292649,nan,nan,nan,nan,2.8082289332,-4.4401285994
65.433000704,0.9665730502,-8.3730669095,3.9627601123,-6.4111424104,nan,nan,2.9508871169,-4.4612541165
65.46599808,0.8354821738,-8.4422058517,4.2225899579,-6.2383801451,nan,nan,2.1960463978,-4.4355785256
65.499998976,0.7913001543,-8.5153199913,nan,nan,nan,nan,2.3188894682,-4.2361441167
65.533000448,0.8498016138,-8.3718775128,4.1363428177,-6.35904303,nan,nan,2.126848237,-4.397954559
65.56600192,0.956023785,-8.4988905249,nan,nan,nan,nan,2.8608974873,-4.5109224256
65.59999872,1.4492107828,-8.5800413562,4.3983488337,-6.5959783884,nan,nan,3.1020890647,-4.5591978313
65.633000192,1.1449965059,-8.2805116195,4.2425423852,-6.2871702647,nan,nan,2.8302116734,-4.5386541898
65.666001664,0.818673299,-8.5280015623,nan,nan,nan,nan,2.2915678329,-4.4749489634
65.699998464,0.7374411058,-8.4575772695,3.9351653041,-6.3175830663,nan,nan,2.6978066269,-4.5208190762
65.732999936,0.7104402239,-8.4959099768,4.2837066354,-6.4011851015,nan,nan,3.0665572532,-4.5224058234
65.766001408,1.51570509,-8.3154789076,nan,nan,nan,nan,2.5181557169,-4.4993738366
65.799998208,1.2427344725,-8.3742046807,nan,nan,nan,nan,2.8781016398,-4.2898445903
65.83299968,0.8793117084,-8.258777811,nan,nan,nan,nan,2.2799944575,-4.5905639682
65.866001152,0.9211217374,-8.4144129822,nan,nan,nan,nan,2.7278093731,-4.4903425937
65.900002048,1.0876102342,-8.2995303795,nan,nan,nan,nan,2.8491406412,-4.5498966246
65.932999424,0.3528609414,-8.3038113501,4.2277786404,-6.39884658,nan,nan,2.7746188793,-4.4676354564
65.966000896,1.062798002,-8.3983900487,4.2770339085,-6.3041755653,nan,nan,2.9872825955,-4.5039256191
66.000001792,0.9722542368,-8.5082541101,3.9234671935,-6.3545742112,nan,nan,2.8907410654,-4.2772887524
66.032999168,1.018864069,-8.2959266099,nan,nan,nan,nan,3.2269736714,-4.3449541173
66.06600064,0.9451713217,-8.4905054212,nan,nan,nan,nan,3.0931317125,-4.6889947819
66.100001536,1.347324436,-8.3591074653,4.1833700957,-6.379852919,nan,nan,2.7594758505,-4.2172326971
66.132998912,0.4882421372,-8.6986489059,nan,nan,nan,nan,2.3046719446,-4.4474381264
66.166000384,1.0038628671,-8.3763141261,nan,nan,nan,nan,3.1112942175,-4.4279808323
66.20000128,1.3904880081,-8.3352679274,nan,nan,nan,nan,2.6585018043,-4.4219400747
66.232998656,0.8687653832,-8.4275552829,4.4083804713,-6.3944443245,nan,nan,3.1577458392,-4.2067558616
66.266000128,1.1717605897,-8.2898929024,4.174626542,-6.3067071488,nan,nan,3.3243840603,-4.5024284542
66.300001024,1.1801980717,-8.2500731163,nan,nan,nan,nan,2.7882175298,-4.3537672715
66.3329984,1.2728813563,-8.3087311405,nan,nan,nan,nan,2.6217466132,-4.245001647
66.365999872,0.7854545202,-8.4274752242,nan,nan,nan,nan,2.8084422628,-4.4980257555
66.400000768,0.9236416095,-8.4133811966,4.1887699386,-6.4820056798,nan,nan,2.8080646148,-4.405501309
66.432998144,0.7895476683,-8.3206297021,3.8740230794,-6.2042285969,nan,nan,3.314938924,-4.4230855652
66.465000192,0.955428519,-8.6018298891,4.3486864887,-6.4906157692,nan,nan,2.9418169553,-4.5561500328
66.500000512,1.0076755229,-8.3472160541,nan,nan,nan,nan,2.7243801239,-4.6733326799
66.533001984,0.8814973801,-8.376576873,4.4582786566,-6.1597974478,nan,nan,2.634082158,-4.2635610818
66.56599936,1.0902306058,-8.1710383954,4.4308892117,-6.4479215674,nan,nan,2.9366094841,-4.2795576529
66.600000256,1.0307759136,-8.3868614621,4.4371285865,-6.3149578128,nan,nan,2.4581986298,-4.4335399852
66.634001152,1.0422346343,-8.369055317,nan,nan,nan,nan,2.8640583991,-4.5069533496
66.665999104,0.8005558046,-8.2783894925,nan,nan,nan,nan,2.9939489694,-4.4878473659
66.7,1.228104207,-8.3045072151,nan,nan,nan,nan,2.9807715156,-4.2793161485
66.731997952,1.1571804987,-8.5014257043,4.481099427,-6.4881286538,nan,nan,2.4656914289,-4.1980071714
66.765998848,0.6631718622,-8.4926425319,nan,nan,nan,nan,2.4015324731,-4.4009397487
66.799999744,1.2361678529,-8.5310000602,4.2608765875,-6.4096853077,nan,nan,2.5304099039,-4.2867957498
66.833001216,1.5226939423,-8.4571348151,4.4035119461,-6.3404729278,nan,nan,3.4497181406,-4.2896468936
66.865998592,1.2032869325,-8.3168292296,nan,nan,nan,nan,2.7637741083,-4.4231715216
66.899999488,1.1652027662,-8.495777937,4.3727509571,-6.4921497292,nan,nan,2.6561788612,-4.5118009302
66.93300096,0.5408194845,-8.5590600671,nan,nan,nan,nan,2.5010672123,-4.4603909292
66.965998336,1.3557025157,-8.4023003224,4.371555328,-6.2761763678,nan,nan,2.5476549209,-4.5081154572
66.999999232,1.2331556274,-8.3774593162,4.072546781,-6.5640376514,nan,nan,2.3214053172,-4.3077187217
67.033000704,1.2511583788,-8.38530717,3.7346949257,-6.4589455504,nan,nan,3.122604421,-4.5528119512
67.06599808,1.2045406671,-8.42966477,4.3432919682,-6.4204530937,nan,nan,2.6645307886,-4.2675370824
67.099998976,0.7259387742,-8.4427923736,nan,nan,nan,nan,2.4166508148,-4.4129565887
67.133000448,0.6909488782,-8.3120697662,nan,nan,nan,nan,2.9648952922,-4.4933187635
67.16600192,1.0973155955,-8.422407002,4.2636621282,-6.428273266,nan,nan,2.6875342259,-4.4510504937
